id,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
34iOH7LY3vme5rQxsVILZ4,Love Will Tear Us Apart - 2020 Remaster,Joy Division,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,audio_features,spotify:track:34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/tracks/34iOH7LY3vme5rQxsVILZ4,https://api.spotify.com/v1/audio-analysis/34iOH7LY3vme5rQxsVILZ4,208453,4
6QTPacyXkZWG9FMwq6L1hJ,Love You For A Long Time,Maggie Rogers,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,audio_features,spotify:track:6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/tracks/6QTPacyXkZWG9FMwq6L1hJ,https://api.spotify.com/v1/audio-analysis/6QTPacyXkZWG9FMwq6L1hJ,223120,4
12n0Z1dIlqXZYXx43MSHoG,Love,"Koe Wetzel, Parker McCollum",0.626,0.475,7,-7.534,1,0.0267,0.413,0.0,0.22,0.198,124.131,audio_features,spotify:track:12n0Z1dIlqXZYXx43MSHoG,https://api.spotify.com/v1/tracks/12n0Z1dIlqXZYXx43MSHoG,https://api.spotify.com/v1/audio-analysis/12n0Z1dIlqXZYXx43MSHoG,223062,3
2Kerz9H9IejzeIpjhDJoYG,Love,Lana Del Rey,0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,audio_features,spotify:track:2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/tracks/2Kerz9H9IejzeIpjhDJoYG,https://api.spotify.com/v1/audio-analysis/2Kerz9H9IejzeIpjhDJoYG,272743,4
0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,"ZWE1HVNDXR, yatashigang",0.613,0.81,1,-6.16,1,0.488,0.832,0.899,0.137,0.686,150.251,audio_features,spotify:track:0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/tracks/0EqczV3o6fwksegAavIHpX,https://api.spotify.com/v1/audio-analysis/0EqczV3o6fwksegAavIHpX,116104,4
6uSa5iCMwPr10Ftpz8w09b,Love,Musiq Soulchild,0.569,0.385,1,-9.919,0,0.0499,0.342,0.0,0.0876,0.339,99.749,audio_features,spotify:track:6uSa5iCMwPr10Ftpz8w09b,https://api.spotify.com/v1/tracks/6uSa5iCMwPr10Ftpz8w09b,https://api.spotify.com/v1/audio-analysis/6uSa5iCMwPr10Ftpz8w09b,304667,4
6Ozp6ac86CSHMik8lbvJuM,Love Like Crazy,Lee Brice,0.535,0.725,10,-5.108,1,0.0275,0.0203,1.45e-05,0.176,0.292,78.489,audio_features,spotify:track:6Ozp6ac86CSHMik8lbvJuM,https://api.spotify.com/v1/tracks/6Ozp6ac86CSHMik8lbvJuM,https://api.spotify.com/v1/audio-analysis/6Ozp6ac86CSHMik8lbvJuM,217387,4
1beRD6pbKW4rFT3kCNfvKo,Love,Mollis,0.734,0.0314,0,-29.249,1,0.0458,0.996,0.96,0.105,0.584,94.095,audio_features,spotify:track:1beRD6pbKW4rFT3kCNfvKo,https://api.spotify.com/v1/tracks/1beRD6pbKW4rFT3kCNfvKo,https://api.spotify.com/v1/audio-analysis/1beRD6pbKW4rFT3kCNfvKo,163404,4
5mtTAScDytxMMqZj14NmlN,love.,wave to earth,0.319,0.391,2,-9.758,1,0.0298,0.649,0.296,0.279,0.251,61.922,audio_features,spotify:track:5mtTAScDytxMMqZj14NmlN,https://api.spotify.com/v1/tracks/5mtTAScDytxMMqZj14NmlN,https://api.spotify.com/v1/audio-analysis/5mtTAScDytxMMqZj14NmlN,307750,4
6cwwnBN7eYgBPf7QFbXL2w,Love,Friede,0.172,0.00821,8,-38.326,0,0.0602,0.99,0.857,0.0927,0.0953,138.88,audio_features,spotify:track:6cwwnBN7eYgBPf7QFbXL2w,https://api.spotify.com/v1/tracks/6cwwnBN7eYgBPf7QFbXL2w,https://api.spotify.com/v1/audio-analysis/6cwwnBN7eYgBPf7QFbXL2w,79286,4
4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240,4
5tyznRXlcIx0XlQ7S8iCMW,Love,Zoé,0.692,0.512,6,-8.596,1,0.0354,0.208,0.000994,0.077,0.739,79.003,audio_features,spotify:track:5tyznRXlcIx0XlQ7S8iCMW,https://api.spotify.com/v1/tracks/5tyznRXlcIx0XlQ7S8iCMW,https://api.spotify.com/v1/audio-analysis/5tyznRXlcIx0XlQ7S8iCMW,203627,4
145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)","SEVENTEEN, DJ Khaled",0.87,0.703,7,-4.371,1,0.0514,0.0412,0.0,0.0617,0.789,100.017,audio_features,spotify:track:145tqlcE6YFsjNfxi9K3AE,https://api.spotify.com/v1/tracks/145tqlcE6YFsjNfxi9K3AE,https://api.spotify.com/v1/audio-analysis/145tqlcE6YFsjNfxi9K3AE,186387,4
5dU3p2ia4wDvODpA04g50e,Love,FACESOUL,0.547,0.253,4,-12.209,1,0.0281,0.9,0.000502,0.18,0.198,74.222,audio_features,spotify:track:5dU3p2ia4wDvODpA04g50e,https://api.spotify.com/v1/tracks/5dU3p2ia4wDvODpA04g50e,https://api.spotify.com/v1/audio-analysis/5dU3p2ia4wDvODpA04g50e,168013,1
7F1CiKqrY44kh5cDqwHOnx,Love Is Gone - Acoustic,"SLANDER, Dylan Matthew",0.541,0.153,6,-10.654,1,0.0303,0.882,1.66e-06,0.16,0.359,139.644,audio_features,spotify:track:7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/tracks/7F1CiKqrY44kh5cDqwHOnx,https://api.spotify.com/v1/audio-analysis/7F1CiKqrY44kh5cDqwHOnx,176972,4
2eCdZl32tNYS2rPFIwKR8R,Love,Avenoir,0.387,0.223,1,-12.021,0,0.0272,0.859,0.00169,0.105,0.202,89.728,audio_features,spotify:track:2eCdZl32tNYS2rPFIwKR8R,https://api.spotify.com/v1/tracks/2eCdZl32tNYS2rPFIwKR8R,https://api.spotify.com/v1/audio-analysis/2eCdZl32tNYS2rPFIwKR8R,156000,4
4w552MI4k7dwPHLjI8YOBy,Love Scars,Trippie Redd,0.654,0.612,9,-7.323,0,0.0528,0.000411,0.0,0.118,0.262,119.218,audio_features,spotify:track:4w552MI4k7dwPHLjI8YOBy,https://api.spotify.com/v1/tracks/4w552MI4k7dwPHLjI8YOBy,https://api.spotify.com/v1/audio-analysis/4w552MI4k7dwPHLjI8YOBy,143969,4
3M6YfoPwvvTHK1mnCQmqHI,Love,Nancy Adams,0.298,0.265,3,-15.08,1,0.0352,0.884,5.87e-05,0.109,0.437,74.202,audio_features,spotify:track:3M6YfoPwvvTHK1mnCQmqHI,https://api.spotify.com/v1/tracks/3M6YfoPwvvTHK1mnCQmqHI,https://api.spotify.com/v1/audio-analysis/3M6YfoPwvvTHK1mnCQmqHI,116947,3
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,"XXXTENTACION, Trippie Redd",0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,spotify:track:7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,146520,4
6wcRv0UBvEH9NCIA3IVyQs,love,"DEAN, Syd",0.582,0.67,11,-6.69,1,0.0483,0.00125,0.000669,0.105,0.37,109.993,audio_features,spotify:track:6wcRv0UBvEH9NCIA3IVyQs,https://api.spotify.com/v1/tracks/6wcRv0UBvEH9NCIA3IVyQs,https://api.spotify.com/v1/audio-analysis/6wcRv0UBvEH9NCIA3IVyQs,258227,4
1YTirJpIZARdMpMYspPo0Y,Love,"Disney Peaceful Guitar, Disney",0.503,0.126,9,-15.464,1,0.0387,0.906,0.773,0.108,0.186,83.557,audio_features,spotify:track:1YTirJpIZARdMpMYspPo0Y,https://api.spotify.com/v1/tracks/1YTirJpIZARdMpMYspPo0Y,https://api.spotify.com/v1/audio-analysis/1YTirJpIZARdMpMYspPo0Y,205080,4
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,audio_features,spotify:track:5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/tracks/5Ts1DYOuouQLgzTaisxWYh,https://api.spotify.com/v1/audio-analysis/5Ts1DYOuouQLgzTaisxWYh,174760,4
1vgH8Pxm88SZAtNDFj1pKT,love,lofi.samurai,0.864,0.482,8,-16.789,0,0.224,0.664,1.68e-05,0.269,0.964,133.23,audio_features,spotify:track:1vgH8Pxm88SZAtNDFj1pKT,https://api.spotify.com/v1/tracks/1vgH8Pxm88SZAtNDFj1pKT,https://api.spotify.com/v1/audio-analysis/1vgH8Pxm88SZAtNDFj1pKT,81038,4
73cik4xfvTaCcUu2wPV47I,Love,We Are Messengers,0.779,0.886,0,-4.583,1,0.135,0.274,0.0,0.962,0.744,144.021,audio_features,spotify:track:73cik4xfvTaCcUu2wPV47I,https://api.spotify.com/v1/tracks/73cik4xfvTaCcUu2wPV47I,https://api.spotify.com/v1/audio-analysis/73cik4xfvTaCcUu2wPV47I,177320,4
1F3d4lh6ukhP4GWb1cX49U,Love,Gods Property,0.403,0.566,10,-8.219,1,0.056,0.624,0.0,0.104,0.331,100.569,audio_features,spotify:track:1F3d4lh6ukhP4GWb1cX49U,https://api.spotify.com/v1/tracks/1F3d4lh6ukhP4GWb1cX49U,https://api.spotify.com/v1/audio-analysis/1F3d4lh6ukhP4GWb1cX49U,323067,4
39fD0qvjgk8RarJnoBiDTx,Lovesick,Laufey,0.583,0.372,4,-9.58,1,0.0281,0.664,9.51e-06,0.112,0.338,104.973,audio_features,spotify:track:39fD0qvjgk8RarJnoBiDTx,https://api.spotify.com/v1/tracks/39fD0qvjgk8RarJnoBiDTx,https://api.spotify.com/v1/audio-analysis/39fD0qvjgk8RarJnoBiDTx,225360,4
5d41vXH0zvpwUrHrmqKqDc,Love,Imagine Dragons,0.697,0.507,8,-6.178,1,0.04,0.0535,1.17e-06,0.0469,0.382,82.483,audio_features,spotify:track:5d41vXH0zvpwUrHrmqKqDc,https://api.spotify.com/v1/tracks/5d41vXH0zvpwUrHrmqKqDc,https://api.spotify.com/v1/audio-analysis/5d41vXH0zvpwUrHrmqKqDc,166360,4
21kdeNutBDCKrd2LCSvvNX,Love,The Sundays,0.411,0.807,7,-10.782,1,0.0454,0.108,0.000192,0.0788,0.7,187.807,audio_features,spotify:track:21kdeNutBDCKrd2LCSvvNX,https://api.spotify.com/v1/tracks/21kdeNutBDCKrd2LCSvvNX,https://api.spotify.com/v1/audio-analysis/21kdeNutBDCKrd2LCSvvNX,272907,4
4XJRpBOG0bU3Nxnvam3FnC,LOVE YOU BETTER,Future,0.709,0.357,5,-9.289,1,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,spotify:track:4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/tracks/4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/audio-analysis/4XJRpBOG0bU3Nxnvam3FnC,129480,4
2Mmid8aKghvsPgaQIFMrPJ,Love,Keyshia Cole,0.695,0.521,2,-4.28,0,0.0283,0.0598,0.0,0.103,0.352,116.683,audio_features,spotify:track:2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/tracks/2Mmid8aKghvsPgaQIFMrPJ,https://api.spotify.com/v1/audio-analysis/2Mmid8aKghvsPgaQIFMrPJ,255333,4
1np4gcPuwYPt2o5qTQOsEe,LOVE,Mac Ayres,0.438,0.388,8,-10.181,1,0.0752,0.956,0.136,0.358,0.325,136.613,audio_features,spotify:track:1np4gcPuwYPt2o5qTQOsEe,https://api.spotify.com/v1/tracks/1np4gcPuwYPt2o5qTQOsEe,https://api.spotify.com/v1/audio-analysis/1np4gcPuwYPt2o5qTQOsEe,134139,4
20Sbru7Nl35TJsXkSjE0GY,Love,Nipsey Hussle,0.489,0.645,8,-9.272,0,0.436,0.00194,1.69e-06,0.098,0.666,164.106,audio_features,spotify:track:20Sbru7Nl35TJsXkSjE0GY,https://api.spotify.com/v1/tracks/20Sbru7Nl35TJsXkSjE0GY,https://api.spotify.com/v1/audio-analysis/20Sbru7Nl35TJsXkSjE0GY,164762,4
7wei8Hb9DxoVKUOIIAhDEQ,Love Songs,Clairo,0.608,0.61,10,-9.176,1,0.0254,0.0444,0.00291,0.0934,0.565,101.14,audio_features,spotify:track:7wei8Hb9DxoVKUOIIAhDEQ,https://api.spotify.com/v1/tracks/7wei8Hb9DxoVKUOIIAhDEQ,https://api.spotify.com/v1/audio-analysis/7wei8Hb9DxoVKUOIIAhDEQ,178353,4
3mDvi0k4LuCA7ViLf3Qb3O,Love,Matt White,0.759,0.684,0,-5.751,1,0.0315,0.269,0.0,0.13,0.759,107.948,audio_features,spotify:track:3mDvi0k4LuCA7ViLf3Qb3O,https://api.spotify.com/v1/tracks/3mDvi0k4LuCA7ViLf3Qb3O,https://api.spotify.com/v1/audio-analysis/3mDvi0k4LuCA7ViLf3Qb3O,170040,4
5muVpPu8Fj9fXfDbbqDdrZ,Love Buzz,Nirvana,0.479,0.865,5,-8.281,0,0.0339,3.1e-05,0.228,0.182,0.77,137.902,audio_features,spotify:track:5muVpPu8Fj9fXfDbbqDdrZ,https://api.spotify.com/v1/tracks/5muVpPu8Fj9fXfDbbqDdrZ,https://api.spotify.com/v1/audio-analysis/5muVpPu8Fj9fXfDbbqDdrZ,215203,4
2lQcrG4mMugvJo05dCTi52,Love,070 Shake,0.226,0.715,2,-3.432,0,0.0344,0.004,0.000296,0.131,0.107,107.575,audio_features,spotify:track:2lQcrG4mMugvJo05dCTi52,https://api.spotify.com/v1/tracks/2lQcrG4mMugvJo05dCTi52,https://api.spotify.com/v1/audio-analysis/2lQcrG4mMugvJo05dCTi52,181094,3
0Zwn67tX4xwrgk4lVroMCS,Love,"BUNT., Johan Lenox",0.579,0.903,3,-9.45,0,0.053,0.187,0.177,0.166,0.453,131.95,audio_features,spotify:track:0Zwn67tX4xwrgk4lVroMCS,https://api.spotify.com/v1/tracks/0Zwn67tX4xwrgk4lVroMCS,https://api.spotify.com/v1/audio-analysis/0Zwn67tX4xwrgk4lVroMCS,170568,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
5bDO9izGDQj7bdaSgxEBGQ,LOVE,PEGGY,0.578,0.174,1,-8.321,1,0.044,0.903,0.0,0.112,0.229,129.525,audio_features,spotify:track:5bDO9izGDQj7bdaSgxEBGQ,https://api.spotify.com/v1/tracks/5bDO9izGDQj7bdaSgxEBGQ,https://api.spotify.com/v1/audio-analysis/5bDO9izGDQj7bdaSgxEBGQ,172367,3
5eDpB30zICt0Dkl13irQuY,Love,Damdamgugu,0.708,0.434,1,-7.187,1,0.0275,0.364,0.38,0.104,0.318,97.935,audio_features,spotify:track:5eDpB30zICt0Dkl13irQuY,https://api.spotify.com/v1/tracks/5eDpB30zICt0Dkl13irQuY,https://api.spotify.com/v1/audio-analysis/5eDpB30zICt0Dkl13irQuY,231000,4
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,0.487,0.658,5,-9.973,1,0.0296,0.00877,0.00777,0.1,0.282,142.18,audio_features,spotify:track:6GG4yyk3UATdBfTHVgI8PB,https://api.spotify.com/v1/tracks/6GG4yyk3UATdBfTHVgI8PB,https://api.spotify.com/v1/audio-analysis/6GG4yyk3UATdBfTHVgI8PB,210950,4
2peHyuWwcc2Jtg6h9Xomu1,Love,We Are Messengers,0.779,0.886,0,-4.583,1,0.135,0.274,0.0,0.962,0.744,144.021,audio_features,spotify:track:2peHyuWwcc2Jtg6h9Xomu1,https://api.spotify.com/v1/tracks/2peHyuWwcc2Jtg6h9Xomu1,https://api.spotify.com/v1/audio-analysis/2peHyuWwcc2Jtg6h9Xomu1,177320,4
1eDI5oU04SLsXl0TfxfwYf,Love Me JeJe,Tems,0.834,0.516,8,-10.871,0,0.138,0.156,0.53,0.109,0.531,103.955,audio_features,spotify:track:1eDI5oU04SLsXl0TfxfwYf,https://api.spotify.com/v1/tracks/1eDI5oU04SLsXl0TfxfwYf,https://api.spotify.com/v1/audio-analysis/1eDI5oU04SLsXl0TfxfwYf,178042,4
3ieYbUAeEknL78oe4mcyBP,Love,EKKSTACY,0.719,0.247,0,-13.01,1,0.0315,0.805,0.00137,0.083,0.437,115.251,audio_features,spotify:track:3ieYbUAeEknL78oe4mcyBP,https://api.spotify.com/v1/tracks/3ieYbUAeEknL78oe4mcyBP,https://api.spotify.com/v1/audio-analysis/3ieYbUAeEknL78oe4mcyBP,183390,4
41PWz0hAiU9FqsmjR9Wh62,Lovers And Friends,"Lil Jon & The East Side Boyz, USHER, Ludacris",0.675,0.501,10,-6.183,1,0.22,0.0541,0.0,0.429,0.532,139.861,audio_features,spotify:track:41PWz0hAiU9FqsmjR9Wh62,https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62,https://api.spotify.com/v1/audio-analysis/41PWz0hAiU9FqsmjR9Wh62,260600,4
6KtnTQVGjWlGDFAuThCTYk,LOVE,Jhené Aiko,0.446,0.466,5,-8.161,1,0.0741,0.0661,1.19e-05,0.224,0.346,116.822,audio_features,spotify:track:6KtnTQVGjWlGDFAuThCTYk,https://api.spotify.com/v1/tracks/6KtnTQVGjWlGDFAuThCTYk,https://api.spotify.com/v1/audio-analysis/6KtnTQVGjWlGDFAuThCTYk,156467,5
2mOp5BSfbZrf4tunZ5mPit,Loverboy,A-Wall,0.602,0.475,0,-9.989,1,0.032,0.638,0.0392,0.0907,0.502,120.051,audio_features,spotify:track:2mOp5BSfbZrf4tunZ5mPit,https://api.spotify.com/v1/tracks/2mOp5BSfbZrf4tunZ5mPit,https://api.spotify.com/v1/audio-analysis/2mOp5BSfbZrf4tunZ5mPit,224520,4
0wOwHVBQuObCwXrAG6oap0,Love,Augan,0.413,0.545,8,-12.199,1,0.113,0.611,0.912,0.076,0.0546,119.053,audio_features,spotify:track:0wOwHVBQuObCwXrAG6oap0,https://api.spotify.com/v1/tracks/0wOwHVBQuObCwXrAG6oap0,https://api.spotify.com/v1/audio-analysis/0wOwHVBQuObCwXrAG6oap0,236283,4
3E7SFhUUqvbUEgHVkdstOF,Love,Kenny Loggins,0.244,0.0573,0,-22.532,1,0.0357,0.964,0.0125,0.107,0.108,168.219,audio_features,spotify:track:3E7SFhUUqvbUEgHVkdstOF,https://api.spotify.com/v1/tracks/3E7SFhUUqvbUEgHVkdstOF,https://api.spotify.com/v1/audio-analysis/3E7SFhUUqvbUEgHVkdstOF,305987,4
1CKfCj9izL24zGTrO6QTFE,Love Is The Way,Thee Sacred Souls,0.666,0.498,4,-8.468,1,0.0254,0.457,0.0,0.144,0.765,96.69,audio_features,spotify:track:1CKfCj9izL24zGTrO6QTFE,https://api.spotify.com/v1/tracks/1CKfCj9izL24zGTrO6QTFE,https://api.spotify.com/v1/audio-analysis/1CKfCj9izL24zGTrO6QTFE,179837,4
7LfhpELOY2C5kkGujzFahg,Love,Mr Izzi,0.823,0.265,8,-15.396,1,0.189,0.591,0.109,0.11,0.676,103.035,audio_features,spotify:track:7LfhpELOY2C5kkGujzFahg,https://api.spotify.com/v1/tracks/7LfhpELOY2C5kkGujzFahg,https://api.spotify.com/v1/audio-analysis/7LfhpELOY2C5kkGujzFahg,141456,4
2b98AhAxuK5i4YUHaQ7eQR,"Love You, Miss You, Mean It",Luke Bryan,0.45,0.812,10,-4.338,1,0.0419,0.0185,2.74e-06,0.0858,0.591,151.872,audio_features,spotify:track:2b98AhAxuK5i4YUHaQ7eQR,https://api.spotify.com/v1/tracks/2b98AhAxuK5i4YUHaQ7eQR,https://api.spotify.com/v1/audio-analysis/2b98AhAxuK5i4YUHaQ7eQR,201807,4
6MIO0i628Ogco7m0w3XTWa,LOVE,GoldFord,0.429,0.594,9,-4.877,0,0.037,0.404,4.44e-06,0.0811,0.267,94.565,audio_features,spotify:track:6MIO0i628Ogco7m0w3XTWa,https://api.spotify.com/v1/tracks/6MIO0i628Ogco7m0w3XTWa,https://api.spotify.com/v1/audio-analysis/6MIO0i628Ogco7m0w3XTWa,239395,4
2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),"Shouse, David Guetta",0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,audio_features,spotify:track:2prnn41CblB8B4yWACDljP,https://api.spotify.com/v1/tracks/2prnn41CblB8B4yWACDljP,https://api.spotify.com/v1/audio-analysis/2prnn41CblB8B4yWACDljP,158095,4
1L6YNFDSQa8UjX7vzPXXD4,Love,Mos Def,0.695,0.643,1,-7.968,1,0.377,0.0454,0.0,0.525,0.371,94.895,audio_features,spotify:track:1L6YNFDSQa8UjX7vzPXXD4,https://api.spotify.com/v1/tracks/1L6YNFDSQa8UjX7vzPXXD4,https://api.spotify.com/v1/audio-analysis/1L6YNFDSQa8UjX7vzPXXD4,263200,4
0eaVIYo2zeOaGJeqZ5TwYz,No Pole,Don Toliver,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,audio_features,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,https://api.spotify.com/v1/tracks/0eaVIYo2zeOaGJeqZ5TwYz,https://api.spotify.com/v1/audio-analysis/0eaVIYo2zeOaGJeqZ5TwYz,187613,4
76dStkCUHrgLqAExBXZvEA,Love,Gojira,0.425,0.63,9,-6.214,1,0.05,3.95e-05,0.442,0.355,0.142,102.936,audio_features,spotify:track:76dStkCUHrgLqAExBXZvEA,https://api.spotify.com/v1/tracks/76dStkCUHrgLqAExBXZvEA,https://api.spotify.com/v1/audio-analysis/76dStkCUHrgLqAExBXZvEA,259053,3
7IEbSjcSCiWIa22MsOsieC,"Love You, Miss You, Mean It",Luke Bryan,0.45,0.812,10,-4.338,1,0.0419,0.0185,2.74e-06,0.0858,0.591,151.872,audio_features,spotify:track:7IEbSjcSCiWIa22MsOsieC,https://api.spotify.com/v1/tracks/7IEbSjcSCiWIa22MsOsieC,https://api.spotify.com/v1/audio-analysis/7IEbSjcSCiWIa22MsOsieC,201807,4
1t8XIVuIxuXMbxrN4JgO4B,Love,Insane Clown Posse,0.774,0.909,11,-3.636,0,0.106,0.035,0.0,0.683,0.521,119.002,audio_features,spotify:track:1t8XIVuIxuXMbxrN4JgO4B,https://api.spotify.com/v1/tracks/1t8XIVuIxuXMbxrN4JgO4B,https://api.spotify.com/v1/audio-analysis/1t8XIVuIxuXMbxrN4JgO4B,195960,4
7tlbZCr7a3BLXCSlwvWMCA,The Love I Lost,Fried By Fluoride,0.132,0.891,6,-3.374,0,0.228,0.000373,0.0063,0.762,0.288,209.762,audio_features,spotify:track:7tlbZCr7a3BLXCSlwvWMCA,https://api.spotify.com/v1/tracks/7tlbZCr7a3BLXCSlwvWMCA,https://api.spotify.com/v1/audio-analysis/7tlbZCr7a3BLXCSlwvWMCA,112172,4
2kK9UohvEjz6RirjLlIU6k,Love,Sillage,0.628,0.336,1,-13.452,1,0.267,0.904,0.433,0.126,0.398,130.298,audio_features,spotify:track:2kK9UohvEjz6RirjLlIU6k,https://api.spotify.com/v1/tracks/2kK9UohvEjz6RirjLlIU6k,https://api.spotify.com/v1/audio-analysis/2kK9UohvEjz6RirjLlIU6k,89192,4
5v2wBVnZ8Wdj1qwIqhcVw2,The Love I Lost,Fried By Fluoride,0.132,0.891,6,-3.374,0,0.228,0.000373,0.0063,0.762,0.288,209.762,audio_features,spotify:track:5v2wBVnZ8Wdj1qwIqhcVw2,https://api.spotify.com/v1/tracks/5v2wBVnZ8Wdj1qwIqhcVw2,https://api.spotify.com/v1/audio-analysis/5v2wBVnZ8Wdj1qwIqhcVw2,112172,4
1rGgtJBld5Hhu3hfN7PDm2,Love,Matthew Mayer,0.404,0.0267,0,-21.507,1,0.0634,0.99,0.916,0.133,0.211,71.716,audio_features,spotify:track:1rGgtJBld5Hhu3hfN7PDm2,https://api.spotify.com/v1/tracks/1rGgtJBld5Hhu3hfN7PDm2,https://api.spotify.com/v1/audio-analysis/1rGgtJBld5Hhu3hfN7PDm2,151600,4
5SXhXTZU8MdGpbje3cxYQI,love,"v i v, saikai",0.353,0.087,1,-22.544,1,0.0304,0.979,0.937,0.0995,0.125,80.128,audio_features,spotify:track:5SXhXTZU8MdGpbje3cxYQI,https://api.spotify.com/v1/tracks/5SXhXTZU8MdGpbje3cxYQI,https://api.spotify.com/v1/audio-analysis/5SXhXTZU8MdGpbje3cxYQI,194250,4
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,audio_features,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu,https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu,252534,4
0H0KoHgEWXn2n6BFWSozzS,Love,Kouz1,0.709,0.689,11,-5.619,1,0.0803,0.516,0.0139,0.111,0.519,100.97,audio_features,spotify:track:0H0KoHgEWXn2n6BFWSozzS,https://api.spotify.com/v1/tracks/0H0KoHgEWXn2n6BFWSozzS,https://api.spotify.com/v1/audio-analysis/0H0KoHgEWXn2n6BFWSozzS,191828,4
36phXHOKx8rO7CMp2vNX4x,Love Myself,Hailee Steinfeld,0.617,0.759,0,-6.785,0,0.0678,0.0026,0.0,0.419,0.324,122.924,audio_features,spotify:track:36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/tracks/36phXHOKx8rO7CMp2vNX4x,https://api.spotify.com/v1/audio-analysis/36phXHOKx8rO7CMp2vNX4x,218773,4
0A3vD4ErvR6j3PakvY6EBC,Love,Nancy Adams,0.222,0.354,3,-12.629,1,0.0353,0.821,0.000406,0.1,0.513,81.586,audio_features,spotify:track:0A3vD4ErvR6j3PakvY6EBC,https://api.spotify.com/v1/tracks/0A3vD4ErvR6j3PakvY6EBC,https://api.spotify.com/v1/audio-analysis/0A3vD4ErvR6j3PakvY6EBC,112013,4
1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,Harry Styles,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057,audio_features,spotify:track:1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/tracks/1mw0RgNXIpYRyyCdBQbLgA,https://api.spotify.com/v1/audio-analysis/1mw0RgNXIpYRyyCdBQbLgA,191638,4
